driverid,truckid,model,month,year,Miles,Gas
A37,A37,Kenworth,OCT,2012,13972,2828
A37,A37,Kenworth,SEP,2012,10006,1776
A37,A37,Kenworth,AUG,2012,15706,2730
A37,A37,Kenworth,JUL,2012,13537,2779
A37,A37,Kenworth,JUN,2012,12621,2763
A37,A37,Kenworth,MAY,2012,13358,2993
A37,A37,Kenworth,APR,2012,9195,2088
A37,A37,Kenworth,MAR,2012,9413,1718
A37,A37,Kenworth,FEB,2012,13433,3110
A37,A37,Kenworth,JAN,2012,12459,2727
A37,A37,Kenworth,DEC,2011,10496,2039
A37,A37,Kenworth,NOV,2011,9261,2168
A37,A37,Kenworth,OCT,2011,10768,2125
A37,A37,Kenworth,SEP,2011,12403,2322
A37,A37,Kenworth,AUG,2011,10466,1803
A37,A37,Kenworth,JUL,2011,12656,2889
A37,A37,Kenworth,JUN,2011,12334,2274
A37,A37,Kenworth,MAY,2011,9163,2274
A37,A37,Kenworth,APR,2011,11632,2274
A37,A37,Kenworth,MAR,2011,14300,2274
A37,A37,Kenworth,FEB,2011,9267,2274
A37,A37,Kenworth,JAN,2011,11645,2274
A37,A37,Kenworth,DEC,2010,12399,2274
A37,A37,Kenworth,NOV,2010,11896,2274
A37,A37,Kenworth,OCT,2010,9639,2274
A37,A37,Kenworth,SEP,2010,11030,2274
A37,A37,Kenworth,AUG,2010,11835,2274
A37,A37,Kenworth,JUL,2010,14283,2274
A37,A37,Kenworth,JUN,2010,10678,2274
A37,A37,Kenworth,MAY,2010,10397,2274
A37,A37,Kenworth,APR,2010,13638,2274
A37,A37,Kenworth,MAR,2010,14703,2274
A37,A37,Kenworth,FEB,2010,12359,2274
A37,A37,Kenworth,JAN,2010,15324,2274
A37,A37,Kenworth,DEC,2009,11305,2274
A37,A37,Kenworth,NOV,2009,10378,2274
A37,A37,Kenworth,OCT,2009,12915,2274
A37,A37,Kenworth,SEP,2009,11651,2274
A37,A37,Kenworth,AUG,2009,10804,2274
A37,A37,Kenworth,JUL,2009,11428,2274
A37,A37,Kenworth,JUN,2009,8416,2274
A37,A37,Kenworth,MAY,2009,13035,2274
A37,A37,Kenworth,APR,2009,10543,2274
A37,A37,Kenworth,MAR,2009,12482,2274
A37,A37,Kenworth,FEB,2009,10373,2274
A37,A37,Kenworth,JAN,2009,14110,2274
A38,A38,Hino,JUN,2013,13834,2414
A38,A38,Hino,MAY,2013,14089,2460
A38,A38,Hino,APR,2013,13361,2834
A38,A38,Hino,MAR,2013,12859,2817
A38,A38,Hino,FEB,2013,13595,3277
A38,A38,Hino,JAN,2013,10045,2134
A38,A38,Hino,DEC,2012,15277,3094
A38,A38,Hino,NOV,2012,14651,2708
A38,A38,Hino,OCT,2012,10701,2224
A38,A38,Hino,SEP,2012,9952,2031
A38,A38,Hino,AUG,2012,10132,1833
A38,A38,Hino,JUL,2012,11305,2341
A38,A38,Hino,JUN,2012,15194,3112
A38,A38,Hino,MAY,2012,13667,2618
A38,A38,Hino,APR,2012,13271,2326
A38,A38,Hino,MAR,2012,10269,2003
A38,A38,Hino,FEB,2012,15264,2813
A38,A38,Hino,JAN,2012,10239,2045
A38,A38,Hino,DEC,2011,14594,3233
A38,A38,Hino,NOV,2011,11314,2386
A38,A38,Hino,OCT,2011,11937,2391
A38,A38,Hino,SEP,2011,10395,1895
A38,A38,Hino,AUG,2011,12736,2931
A38,A38,Hino,JUL,2011,8846,1662
A38,A38,Hino,JUN,2011,12186,1776
A38,A38,Hino,MAY,2011,13267,1776
A38,A38,Hino,APR,2011,13759,1776
A38,A38,Hino,MAR,2011,13779,1776
A38,A38,Hino,FEB,2011,11840,1776
A38,A38,Hino,JAN,2011,10430,1776
A38,A38,Hino,DEC,2010,12015,1776
A38,A38,Hino,NOV,2010,9379,1776
A38,A38,Hino,OCT,2010,13081,1776
A38,A38,Hino,SEP,2010,15030,1776
A38,A38,Hino,AUG,2010,13322,1776
A38,A38,Hino,JUL,2010,10731,1776
A38,A38,Hino,JUN,2010,14544,1776
A38,A38,Hino,MAY,2010,10337,1776
A38,A38,Hino,APR,2010,8512,1776
A38,A38,Hino,MAR,2010,15146,1776
A38,A38,Hino,FEB,2010,8521,1776
A38,A38,Hino,JAN,2010,9799,1776
A38,A38,Hino,DEC,2009,10368,1776
A38,A38,Hino,NOV,2009,13271,1776
A38,A38,Hino,OCT,2009,14435,1776
A38,A38,Hino,SEP,2009,12958,1776
A38,A38,Hino,AUG,2009,9691,1776
A38,A38,Hino,JUL,2009,10068,1776
A38,A38,Hino,JUN,2009,11678,1776
A38,A38,Hino,MAY,2009,13240,1776
A38,A38,Hino,APR,2009,11470,1776
A38,A38,Hino,MAR,2009,9727,1776
A38,A38,Hino,FEB,2009,9287,1776
A38,A38,Hino,JAN,2009,11099,1776
A39,A39,Caterpillar,JUN,2013,13752,2896
A39,A39,Caterpillar,MAY,2013,10192,2075
A39,A39,Caterpillar,APR,2013,11002,2340
A39,A39,Caterpillar,MAR,2013,12372,2535
A39,A39,Caterpillar,FEB,2013,11579,2143
A39,A39,Caterpillar,JAN,2013,12275,2965
A39,A39,Caterpillar,DEC,2012,12711,2407
A39,A39,Caterpillar,NOV,2012,11363,2246
A39,A39,Caterpillar,OCT,2012,11153,2611
A39,A39,Caterpillar,SEP,2012,14634,2828
A39,A39,Caterpillar,AUG,2012,12857,2266
A39,A39,Caterpillar,JUL,2012,13746,2918
A39,A39,Caterpillar,JUN,2012,9784,1833
A39,A39,Caterpillar,MAY,2012,13021,2639
A39,A39,Caterpillar,APR,2012,13891,2684
A39,A39,Caterpillar,MAR,2012,14227,2982
A39,A39,Caterpillar,FEB,2012,10151,1983
A39,A39,Caterpillar,JAN,2012,12306,2262
A39,A39,Caterpillar,DEC,2011,13369,2909
A39,A39,Caterpillar,NOV,2011,8254,1669
A39,A39,Caterpillar,OCT,2011,10544,2273
A39,A39,Caterpillar,SEP,2011,10718,2231
A39,A39,Caterpillar,AUG,2011,11936,2187
A39,A39,Caterpillar,JUL,2011,10266,2242
A39,A39,Caterpillar,JUN,2011,14673,2448
A39,A39,Caterpillar,MAY,2011,11455,2448
A39,A39,Caterpillar,APR,2011,12056,2448
A39,A39,Caterpillar,MAR,2011,10550,2448
A39,A39,Caterpillar,FEB,2011,14400,2448
A39,A39,Caterpillar,JAN,2011,14863,2448
A39,A39,Caterpillar,DEC,2010,11462,2448
A39,A39,Caterpillar,NOV,2010,9508,2448
A39,A39,Caterpillar,OCT,2010,10816,2448
A39,A39,Caterpillar,SEP,2010,10707,2448
A39,A39,Caterpillar,AUG,2010,13758,2448
A39,A39,Caterpillar,JUL,2010,11820,2448
A39,A39,Caterpillar,JUN,2010,11174,2448
A39,A39,Caterpillar,MAY,2010,10277,2448
A39,A39,Caterpillar,APR,2010,9302,2448
A39,A39,Caterpillar,MAR,2010,9954,2448
A39,A39,Caterpillar,FEB,2010,13817,2448
A39,A39,Caterpillar,JAN,2010,15006,2448
A39,A39,Caterpillar,DEC,2009,13372,2448
A39,A39,Caterpillar,NOV,2009,10437,2448
A39,A39,Caterpillar,OCT,2009,12021,2448
A39,A39,Caterpillar,SEP,2009,13718,2448
A39,A39,Caterpillar,AUG,2009,11290,2448
A39,A39,Caterpillar,JUL,2009,10812,2448
A39,A39,Caterpillar,JUN,2009,11499,2448
A39,A39,Caterpillar,MAY,2009,13854,2448
A39,A39,Caterpillar,APR,2009,11717,2448
A39,A39,Caterpillar,MAR,2009,14046,2448
A39,A39,Caterpillar,FEB,2009,12579,2448
A39,A39,Caterpillar,JAN,2009,15371,2448
A40,A40,Ford,JUN,2013,10876,2630
A40,A40,Ford,MAY,2013,13075,2871
A40,A40,Ford,APR,2013,14530,2858
A40,A40,Ford,MAR,2013,14391,2543
A40,A40,Ford,FEB,2013,9270,1846
A40,A40,Ford,JAN,2013,14067,2647
A40,A40,Ford,DEC,2012,10167,1850
A40,A40,Ford,NOV,2012,15077,3272
A40,A40,Ford,OCT,2012,10601,2482
A40,A40,Ford,SEP,2012,10003,1877
A40,A40,Ford,AUG,2012,14275,3224
A40,A40,Ford,JUL,2012,10920,2233
A40,A40,Ford,JUN,2012,10873,2606
A40,A40,Ford,MAY,2012,11792,1984
A40,A40,Ford,APR,2012,13822,2923
A40,A40,Ford,MAR,2012,14574,2936
A40,A40,Ford,FEB,2012,13892,3086
A40,A40,Ford,JAN,2012,12010,2806
A40,A40,Ford,DEC,2011,9984,2010
A40,A40,Ford,NOV,2011,10872,2426
A40,A40,Ford,OCT,2011,10821,2327
A40,A40,Ford,SEP,2011,12761,2539
A40,A40,Ford,AUG,2011,10718,1967
A40,A40,Ford,JUL,2011,10257,1904
A40,A40,Ford,JUN,2011,12709,1795
A40,A40,Ford,MAY,2011,12541,1795
A40,A40,Ford,APR,2011,9486,1795
A40,A40,Ford,MAR,2011,10748,1795
A40,A40,Ford,FEB,2011,14225,1795
A40,A40,Ford,JAN,2011,11253,1795
A40,A40,Ford,DEC,2010,12416,1795
A40,A40,Ford,NOV,2010,12482,1795
A40,A40,Ford,OCT,2010,12628,1795
A40,A40,Ford,SEP,2010,14313,1795
A40,A40,Ford,AUG,2010,13269,1795
A40,A40,Ford,JUL,2010,13771,1795
A40,A40,Ford,JUN,2010,14272,1795
A40,A40,Ford,MAY,2010,10628,1795
A40,A40,Ford,APR,2010,9996,1795
A40,A40,Ford,MAR,2010,9152,1795
A40,A40,Ford,FEB,2010,11494,1795
A40,A40,Ford,JAN,2010,11389,1795
A40,A40,Ford,DEC,2009,15800,1795
A40,A40,Ford,NOV,2009,9323,1795
A40,A40,Ford,OCT,2009,8767,1795
A40,A40,Ford,SEP,2009,10324,1795
A40,A40,Ford,AUG,2009,10863,1795
A40,A40,Ford,JUL,2009,9396,1795
A40,A40,Ford,JUN,2009,11858,1795
A40,A40,Ford,MAY,2009,13425,1795
A40,A40,Ford,APR,2009,11135,1795
A40,A40,Ford,MAR,2009,11780,1795
A40,A40,Ford,FEB,2009,12630,1795
A40,A40,Ford,JAN,2009,11425,1795
A41,A41,Navistar,JUN,2013,8490,1636
A41,A41,Navistar,MAY,2013,11233,1969
A41,A41,Navistar,APR,2013,11797,2471
A41,A41,Navistar,MAR,2013,8686,2028
A41,A41,Navistar,FEB,2013,10657,2300
A41,A41,Navistar,JAN,2013,13362,2906
A41,A41,Navistar,DEC,2012,13217,2723
A41,A41,Navistar,NOV,2012,11521,2447
A41,A41,Navistar,OCT,2012,9374,2174
A41,A41,Navistar,SEP,2012,14524,3323
A41,A41,Navistar,AUG,2012,10598,1908
A41,A41,Navistar,JUL,2012,15076,2640
A41,A41,Navistar,JUN,2012,10862,2177
A41,A41,Navistar,MAY,2012,11368,2119
A41,A41,Navistar,APR,2012,11767,2590
A41,A41,Navistar,MAR,2012,13069,2984
A41,A41,Navistar,FEB,2012,11744,2557
A41,A41,Navistar,JAN,2012,8954,1817
A41,A41,Navistar,DEC,2011,9699,1684
A41,A41,Navistar,NOV,2011,10002,2378
A41,A41,Navistar,OCT,2011,10523,1831
A41,A41,Navistar,SEP,2011,14165,3246
A41,A41,Navistar,AUG,2011,14596,2715
A41,A41,Navistar,JUL,2011,11773,2128
A41,A41,Navistar,JUN,2011,9553,2474
A41,A41,Navistar,MAY,2011,14601,2474
A41,A41,Navistar,APR,2011,13099,2474
A41,A41,Navistar,MAR,2011,10123,2474
A41,A41,Navistar,FEB,2011,10757,2474
A41,A41,Navistar,JAN,2011,14501,2474
A41,A41,Navistar,DEC,2010,8320,2474
A41,A41,Navistar,NOV,2010,11709,2474
A41,A41,Navistar,OCT,2010,13578,2474
A41,A41,Navistar,SEP,2010,10359,2474
A41,A41,Navistar,AUG,2010,13613,2474
A41,A41,Navistar,JUL,2010,12157,2474
A41,A41,Navistar,JUN,2010,11401,2474
A41,A41,Navistar,MAY,2010,12025,2474
A41,A41,Navistar,APR,2010,10993,2474
A41,A41,Navistar,MAR,2010,11123,2474
A41,A41,Navistar,FEB,2010,12200,2474
A41,A41,Navistar,JAN,2010,10989,2474
A41,A41,Navistar,DEC,2009,11015,2474
A41,A41,Navistar,NOV,2009,13817,2474
A41,A41,Navistar,OCT,2009,11007,2474
A41,A41,Navistar,SEP,2009,12311,2474
A41,A41,Navistar,AUG,2009,10363,2474
A41,A41,Navistar,JUL,2009,12750,2474
A41,A41,Navistar,JUN,2009,10915,2474
A41,A41,Navistar,MAY,2009,11178,2474
A41,A41,Navistar,APR,2009,13218,2474
A41,A41,Navistar,MAR,2009,11302,2474
A41,A41,Navistar,FEB,2009,13974,2474
A41,A41,Navistar,JAN,2009,12596,2474
A42,A42,Volvo,JUN,2013,9734,1989
A42,A42,Volvo,MAY,2013,11259,2448
A42,A42,Volvo,APR,2013,12425,2599
A42,A42,Volvo,MAR,2013,12691,2457
A42,A42,Volvo,FEB,2013,12513,2648
A42,A42,Volvo,JAN,2013,11976,2350
A42,A42,Volvo,DEC,2012,10052,2245
A42,A42,Volvo,NOV,2012,9773,1815
A42,A42,Volvo,OCT,2012,10120,2097
A42,A42,Volvo,SEP,2012,9010,1717
A42,A42,Volvo,AUG,2012,11787,2577
A42,A42,Volvo,JUL,2012,14061,2623
A42,A42,Volvo,JUN,2012,13672,2931
A42,A42,Volvo,MAY,2012,9583,1954
A42,A42,Volvo,APR,2012,14111,2462
A42,A42,Volvo,MAR,2012,11128,1923
A42,A42,Volvo,FEB,2012,14091,2954
A42,A42,Volvo,JAN,2012,10170,1863
A42,A42,Volvo,DEC,2011,10049,2011
A42,A42,Volvo,NOV,2011,12910,2348
A42,A42,Volvo,OCT,2011,12824,2555
A42,A42,Volvo,SEP,2011,10538,2095
A42,A42,Volvo,AUG,2011,9799,1974
A42,A42,Volvo,JUL,2011,8967,1630
A42,A42,Volvo,JUN,2011,11979,2896
A42,A42,Volvo,MAY,2011,13846,2896
A42,A42,Volvo,APR,2011,14111,2896
A42,A42,Volvo,MAR,2011,10199,2896
A42,A42,Volvo,FEB,2011,8981,2896
A42,A42,Volvo,JAN,2011,11645,2896
A42,A42,Volvo,DEC,2010,13172,2896
A42,A42,Volvo,NOV,2010,10868,2896
A42,A42,Volvo,OCT,2010,10124,2896
A42,A42,Volvo,SEP,2010,14150,2896
A42,A42,Volvo,AUG,2010,9072,2896
A42,A42,Volvo,JUL,2010,13019,2896
A42,A42,Volvo,JUN,2010,10753,2896
A42,A42,Volvo,MAY,2010,14088,2896
A42,A42,Volvo,APR,2010,9255,2896
A42,A42,Volvo,MAR,2010,8918,2896
A42,A42,Volvo,FEB,2010,14804,2896
A42,A42,Volvo,JAN,2010,13385,2896
A42,A42,Volvo,DEC,2009,10832,2896
A42,A42,Volvo,NOV,2009,15429,2896
A42,A42,Volvo,OCT,2009,11084,2896
A42,A42,Volvo,SEP,2009,10104,2896
A42,A42,Volvo,AUG,2009,13114,2896
A42,A42,Volvo,JUL,2009,11106,2896
A42,A42,Volvo,JUN,2009,10816,2896
A42,A42,Volvo,MAY,2009,13942,2896
A42,A42,Volvo,APR,2009,12693,2896
A42,A42,Volvo,MAR,2009,12011,2896
A42,A42,Volvo,FEB,2009,15231,2896
A42,A42,Volvo,JAN,2009,12488,2896
A43,A43,Peterbilt,JUN,2013,11657,2472
A43,A43,Peterbilt,MAY,2013,13262,2711
A43,A43,Peterbilt,APR,2013,8430,1731
A43,A43,Peterbilt,MAR,2013,9451,1931
A43,A43,Peterbilt,FEB,2013,14449,2653
A43,A43,Peterbilt,JAN,2013,8464,1659
A43,A43,Peterbilt,DEC,2012,11934,2199
A43,A43,Peterbilt,NOV,2012,9231,1974
A43,A43,Peterbilt,OCT,2012,12932,2548
A43,A43,Peterbilt,SEP,2012,10351,1845
A43,A43,Peterbilt,AUG,2012,9966,1998
A43,A43,Peterbilt,JUL,2012,11062,1979
A43,A43,Peterbilt,JUN,2012,11628,2218
A43,A43,Peterbilt,MAY,2012,10345,2186
A43,A43,Peterbilt,APR,2012,13682,2699
A43,A43,Peterbilt,MAR,2012,13651,2645
A43,A43,Peterbilt,FEB,2012,11173,2258
A43,A43,Peterbilt,JAN,2012,9042,1805
A43,A43,Peterbilt,DEC,2011,10992,2032
A43,A43,Peterbilt,NOV,2011,9902,1909
A43,A43,Peterbilt,OCT,2011,15757,2930
A43,A43,Peterbilt,SEP,2011,11178,2167
A43,A43,Peterbilt,AUG,2011,10115,2127
A43,A43,Peterbilt,JUL,2011,8946,1796
A43,A43,Peterbilt,JUN,2011,13884,3180
A43,A43,Peterbilt,MAY,2011,14512,3180
A43,A43,Peterbilt,APR,2011,9331,3180
A43,A43,Peterbilt,MAR,2011,10032,3180
A43,A43,Peterbilt,FEB,2011,12455,3180
A43,A43,Peterbilt,JAN,2011,14403,3180
A43,A43,Peterbilt,DEC,2010,13774,3180
A43,A43,Peterbilt,NOV,2010,11178,3180
A43,A43,Peterbilt,OCT,2010,10304,3180
A43,A43,Peterbilt,SEP,2010,12616,3180
A43,A43,Peterbilt,AUG,2010,15490,3180
A43,A43,Peterbilt,JUL,2010,14312,3180
A43,A43,Peterbilt,JUN,2010,9565,3180
A43,A43,Peterbilt,MAY,2010,15304,3180
A43,A43,Peterbilt,APR,2010,10335,3180
A43,A43,Peterbilt,MAR,2010,13543,3180
A43,A43,Peterbilt,FEB,2010,9384,3180
A43,A43,Peterbilt,JAN,2010,14721,3180
A43,A43,Peterbilt,DEC,2009,13117,3180
A43,A43,Peterbilt,NOV,2009,13944,3180
A43,A43,Peterbilt,OCT,2009,14506,3180
A43,A43,Peterbilt,SEP,2009,15316,3180
A43,A43,Peterbilt,AUG,2009,13632,3180
A43,A43,Peterbilt,JUL,2009,9292,3180
A43,A43,Peterbilt,JUN,2009,13154,3180
A43,A43,Peterbilt,MAY,2009,10626,3180
A43,A43,Peterbilt,APR,2009,10107,3180
A43,A43,Peterbilt,MAR,2009,9744,3180
A43,A43,Peterbilt,FEB,2009,14698,3180
A43,A43,Peterbilt,JAN,2009,9354,3180
A44,A44,Peterbilt,JUN,2013,13505,2959
A44,A44,Peterbilt,MAY,2013,14594,2872
A44,A44,Peterbilt,APR,2013,9611,1874
A44,A44,Peterbilt,MAR,2013,10790,2158
A44,A44,Peterbilt,FEB,2013,10948,2257
A44,A44,Peterbilt,JAN,2013,11584,2022
A44,A44,Peterbilt,DEC,2012,11057,1905
A44,A44,Peterbilt,NOV,2012,9926,1946
A44,A44,Peterbilt,OCT,2012,9817,1818
A44,A44,Peterbilt,SEP,2012,14918,2634
A44,A44,Peterbilt,AUG,2012,12784,2781
A44,A44,Peterbilt,JUL,2012,14404,2634
A44,A44,Peterbilt,JUN,2012,11294,2130
A44,A44,Peterbilt,MAY,2012,11873,2151
A44,A44,Peterbilt,APR,2012,11074,2047
A44,A44,Peterbilt,MAR,2012,13453,2457
A44,A44,Peterbilt,FEB,2012,15209,2971
A44,A44,Peterbilt,JAN,2012,12159,2798
A44,A44,Peterbilt,DEC,2011,10901,2165
A44,A44,Peterbilt,NOV,2011,14318,2911
A44,A44,Peterbilt,OCT,2011,12187,2455
A44,A44,Peterbilt,SEP,2011,11788,2116
A44,A44,Peterbilt,AUG,2011,10332,1928
A44,A44,Peterbilt,JUL,2011,14462,2989
A44,A44,Peterbilt,JUN,2011,11934,2450
A44,A44,Peterbilt,MAY,2011,13156,2450
A44,A44,Peterbilt,APR,2011,13091,2450
A44,A44,Peterbilt,MAR,2011,10348,2450
A44,A44,Peterbilt,FEB,2011,9873,2450
A44,A44,Peterbilt,JAN,2011,12618,2450
A44,A44,Peterbilt,DEC,2010,9638,2450
A44,A44,Peterbilt,NOV,2010,14510,2450
A44,A44,Peterbilt,OCT,2010,10507,2450
A44,A44,Peterbilt,SEP,2010,12211,2450
A44,A44,Peterbilt,AUG,2010,11370,2450
A44,A44,Peterbilt,JUL,2010,14326,2450
A44,A44,Peterbilt,JUN,2010,13395,2450
A44,A44,Peterbilt,MAY,2010,13374,2450
A44,A44,Peterbilt,APR,2010,12498,2450
A44,A44,Peterbilt,MAR,2010,11138,2450
A44,A44,Peterbilt,FEB,2010,10364,2450
A44,A44,Peterbilt,JAN,2010,13593,2450
A44,A44,Peterbilt,DEC,2009,10701,2450
A44,A44,Peterbilt,NOV,2009,10762,2450
A44,A44,Peterbilt,OCT,2009,10382,2450
A44,A44,Peterbilt,SEP,2009,13380,2450
A44,A44,Peterbilt,AUG,2009,13336,2450
A44,A44,Peterbilt,JUL,2009,10823,2450
A44,A44,Peterbilt,JUN,2009,13148,2450
A44,A44,Peterbilt,MAY,2009,13093,2450
A44,A44,Peterbilt,APR,2009,11660,2450
A44,A44,Peterbilt,MAR,2009,9555,2450
A44,A44,Peterbilt,FEB,2009,10489,2450
A44,A44,Peterbilt,JAN,2009,14338,2450
A45,A45,Caterpillar,JUN,2013,10591,2035
A45,A45,Caterpillar,MAY,2013,12738,2573
A45,A45,Caterpillar,APR,2013,10178,2059
A45,A45,Caterpillar,MAR,2013,11958,2788
A45,A45,Caterpillar,FEB,2013,10786,2044
A45,A45,Caterpillar,JAN,2013,14155,3155
A45,A45,Caterpillar,DEC,2012,12958,2567
A45,A45,Caterpillar,NOV,2012,11072,2174
A45,A45,Caterpillar,OCT,2012,13814,2604
A45,A45,Caterpillar,SEP,2012,10720,2177
A45,A45,Caterpillar,AUG,2012,14956,3401
A45,A45,Caterpillar,JUL,2012,9176,1781
A45,A45,Caterpillar,JUN,2012,14687,2924
A45,A45,Caterpillar,MAY,2012,10148,2114
A45,A45,Caterpillar,APR,2012,12650,2427
A45,A45,Caterpillar,MAR,2012,14208,2579
A45,A45,Caterpillar,FEB,2012,11629,2742
A45,A45,Caterpillar,JAN,2012,9272,2104
A45,A45,Caterpillar,DEC,2011,13327,2567
A45,A45,Caterpillar,NOV,2011,9913,2107
A45,A45,Caterpillar,OCT,2011,9577,1815
A45,A45,Caterpillar,SEP,2011,12779,2831
A45,A45,Caterpillar,AUG,2011,9922,2176
A45,A45,Caterpillar,JUL,2011,10337,2312
A45,A45,Caterpillar,JUN,2011,10810,2171
A45,A45,Caterpillar,MAY,2011,10129,2171
A45,A45,Caterpillar,APR,2011,12674,2171
A45,A45,Caterpillar,MAR,2011,10558,2171
A45,A45,Caterpillar,FEB,2011,14549,2171
A45,A45,Caterpillar,JAN,2011,13725,2171
A45,A45,Caterpillar,DEC,2010,9583,2171
A45,A45,Caterpillar,NOV,2010,9903,2171
A45,A45,Caterpillar,OCT,2010,10221,2171
A45,A45,Caterpillar,SEP,2010,12687,2171
A45,A45,Caterpillar,AUG,2010,14155,2171
A45,A45,Caterpillar,JUL,2010,14583,2171
A45,A45,Caterpillar,JUN,2010,11925,2171
A45,A45,Caterpillar,MAY,2010,13441,2171
A45,A45,Caterpillar,APR,2010,10521,2171
A45,A45,Caterpillar,MAR,2010,9696,2171
A45,A45,Caterpillar,FEB,2010,11831,2171
A45,A45,Caterpillar,JAN,2010,13206,2171
A45,A45,Caterpillar,DEC,2009,9754,2171
A45,A45,Caterpillar,NOV,2009,10803,2171
A45,A45,Caterpillar,OCT,2009,12035,2171
A45,A45,Caterpillar,SEP,2009,13071,2171
A45,A45,Caterpillar,AUG,2009,13563,2171
A45,A45,Caterpillar,JUL,2009,12621,2171
A45,A45,Caterpillar,JUN,2009,12385,2171
A45,A45,Caterpillar,MAY,2009,11891,2171
A45,A45,Caterpillar,APR,2009,10461,2171
A45,A45,Caterpillar,MAR,2009,9828,2171
A45,A45,Caterpillar,FEB,2009,11547,2171
A45,A45,Caterpillar,JAN,2009,14497,2171
A46,A46,Volvo,JUN,2013,14498,3104
A46,A46,Volvo,MAY,2013,14035,2435
A46,A46,Volvo,APR,2013,12628,2253
A46,A46,Volvo,MAR,2013,8852,1695
A46,A46,Volvo,FEB,2013,11328,2113
A46,A46,Volvo,JAN,2013,11708,2189
A46,A46,Volvo,DEC,2012,9448,1865
A46,A46,Volvo,NOV,2012,10734,2164
A46,A46,Volvo,OCT,2012,9646,1891
A46,A46,Volvo,SEP,2012,13402,2511
A46,A46,Volvo,AUG,2012,12438,2360
A46,A46,Volvo,JUL,2012,13448,2599
A46,A46,Volvo,JUN,2012,9371,1757
A46,A46,Volvo,MAY,2012,11001,2281
A46,A46,Volvo,APR,2012,9635,2065
A46,A46,Volvo,MAR,2012,15027,2923
A46,A46,Volvo,FEB,2012,12888,2538
A46,A46,Volvo,JAN,2012,11793,2211
A46,A46,Volvo,DEC,2011,10289,2054
A46,A46,Volvo,NOV,2011,10847,2435
A46,A46,Volvo,OCT,2011,9659,1939
A46,A46,Volvo,SEP,2011,9749,2233
A46,A46,Volvo,AUG,2011,8638,1641
A46,A46,Volvo,JUL,2011,9227,1575
A46,A46,Volvo,JUN,2011,11324,2422
A46,A46,Volvo,MAY,2011,10572,2422
A46,A46,Volvo,APR,2011,14058,2422
A46,A46,Volvo,MAR,2011,11793,2422
A46,A46,Volvo,FEB,2011,9662,2422
A46,A46,Volvo,JAN,2011,12429,2422
A46,A46,Volvo,DEC,2010,10260,2422
A46,A46,Volvo,NOV,2010,13081,2422
A46,A46,Volvo,OCT,2010,12650,2422
A46,A46,Volvo,SEP,2010,15085,2422
A46,A46,Volvo,AUG,2010,12060,2422
A46,A46,Volvo,JUL,2010,9132,2422
A46,A46,Volvo,JUN,2010,14182,2422
A46,A46,Volvo,MAY,2010,15704,2422
A46,A46,Volvo,APR,2010,13862,2422
A46,A46,Volvo,MAR,2010,10551,2422
A46,A46,Volvo,FEB,2010,9137,2422
A46,A46,Volvo,JAN,2010,8912,2422
A46,A46,Volvo,DEC,2009,13407,2422
A46,A46,Volvo,NOV,2009,13047,2422
A46,A46,Volvo,OCT,2009,13948,2422
A46,A46,Volvo,SEP,2009,14314,2422
A46,A46,Volvo,AUG,2009,12016,2422
A46,A46,Volvo,JUL,2009,11337,2422
A46,A46,Volvo,JUN,2009,11805,2422
A46,A46,Volvo,MAY,2009,9584,2422
A46,A46,Volvo,APR,2009,14916,2422
A46,A46,Volvo,MAR,2009,14399,2422
A46,A46,Volvo,FEB,2009,14444,2422
A46,A46,Volvo,JAN,2009,12700,2422
A47,A47,Peterbilt,JUN,2013,13115,2672
A47,A47,Peterbilt,MAY,2013,8435,1719
A47,A47,Peterbilt,APR,2013,11470,2693
A47,A47,Peterbilt,MAR,2013,13571,2931
A47,A47,Peterbilt,FEB,2013,13316,2407
A47,A47,Peterbilt,JAN,2013,15261,3115
A47,A47,Peterbilt,DEC,2012,14195,3008
A47,A47,Peterbilt,NOV,2012,10040,1930
A47,A47,Peterbilt,OCT,2012,11815,2172
A47,A47,Peterbilt,SEP,2012,9675,1897
A47,A47,Peterbilt,AUG,2012,9705,1851
A47,A47,Peterbilt,JUL,2012,9585,2179
A47,A47,Peterbilt,JUN,2012,11376,2189
A47,A47,Peterbilt,MAY,2012,11182,2161
A47,A47,Peterbilt,APR,2012,9254,1598
A47,A47,Peterbilt,MAR,2012,10212,2273
A47,A47,Peterbilt,FEB,2012,13978,2926
A47,A47,Peterbilt,JAN,2012,9237,1965
A47,A47,Peterbilt,DEC,2011,11974,2817
A47,A47,Peterbilt,NOV,2011,9179,2085
A47,A47,Peterbilt,OCT,2011,12273,2464
A47,A47,Peterbilt,SEP,2011,11506,2502
A47,A47,Peterbilt,AUG,2011,10319,2097
A47,A47,Peterbilt,JUL,2011,13090,2968
A47,A47,Peterbilt,JUN,2011,9875,2535
A47,A47,Peterbilt,MAY,2011,11209,2535
A47,A47,Peterbilt,APR,2011,12402,2535
A47,A47,Peterbilt,MAR,2011,11085,2535
A47,A47,Peterbilt,FEB,2011,10520,2535
A47,A47,Peterbilt,JAN,2011,11035,2535
A47,A47,Peterbilt,DEC,2010,14001,2535
A47,A47,Peterbilt,NOV,2010,9964,2535
A47,A47,Peterbilt,OCT,2010,8899,2535
A47,A47,Peterbilt,SEP,2010,13009,2535
